station,lat,lon,n,date_min,date_max
21FLDOH_WQX-COLLIER347,25.912487158,-81.72910679,733,2010-01-04,2025-12-15
21FLDOH_WQX-BROWARD375,26.057041601,-80.111544,731,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD28,26.189388801,-80.094638,730,2010-01-04,2025-12-29
21FLDOH_WQX-MANATEE152,27.535934301,-82.736783,729,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH328,26.613603401,-80.036899,728,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD27,26.234833301,-80.08775,726,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH357,26.529824901,-80.047061,725,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH329,26.544342301,-80.043491,724,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH326,26.940340601,-80.070999,720,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH358,26.930230401,-80.068583,720,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD30,26.137944401,-80.102666,719,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD32,26.112861101,-80.104416,719,2010-01-04,2025-12-29
21FLDOH_WQX-LEE138,26.725121603,-82.263993693,718,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD24,26.317000001,-80.074833,717,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD379,26.124199924,-80.103420165,717,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH216,26.458430501,-80.05839,717,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH384,26.584562065,-80.037655543,716,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH212,26.782285501,-80.031693,716,2010-01-04,2025-12-29
21FLDOH_WQX-COLLIER52,26.207398801,-81.815807,716,2010-01-04,2025-12-15
21FLDOH_WQX-PALM BEACH218,26.334464601,-80.072756,715,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH360,26.699924901,-80.033244,715,2010-01-04,2025-12-29
21FLDOH_WQX-BROWARD33,26.084055501,-80.109388,714,2010-01-04,2025-12-29
21FLDOH_WQX-MANATEE154,27.498007301,-82.713701,713,2010-01-04,2025-12-29
21FLDOH_WQX-PALM BEACH361,26.381313801,-80.06713,713,2010-01-04,2025-12-30
21FLDOH_WQX-MANATEE159,27.456052701,-82.695522,702,2010-01-04,2025-12-29
21FLDOH_WQX-MANATEE158,27.466018601,-82.699526,700,2010-01-04,2025-12-29
21FLDOH_WQX-COLLIER53,26.189198501,-81.815337,700,2010-01-04,2024-09-30
21FLDOH_WQX-MANATEE161,27.433896053,-82.687709724,696,2010-01-04,2025-12-29
21FLDOH_WQX-MANATEE160,27.446567801,-82.691534,692,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE42,26.880782701,-82.329593,686,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE44,26.792855501,-82.273949,686,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE43,26.860008701,-82.313967,681,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE39,26.944225001,-82.373263,680,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE40,26.924136201,-82.361465,676,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE41,26.909967486,-82.352568728,671,2010-01-04,2025-12-29
21FLDOH_WQX-CHARLOTTE45,26.961849701,-82.112838,668,2010-01-04,2024-09-09
21FLDOH_WQX-CHARLOTTE46,26.961653001,-82.110503,668,2010-01-04,2024-09-11
21FLDOH_WQX-INDIAN RIVER128,27.84954601,-80.455532716,648,2010-01-04,2025-12-22
21FLDOH_WQX-INDIAN RIVER134,27.653331901,-80.355551,648,2010-01-04,2025-12-22
21FLLOX_WQX-62,26.976287701,-80.1319161,646,2011-07-19,2025-06-26
21FLDOH_WQX-INDIAN RIVER136,27.632995142,-80.350518429,645,2010-01-04,2025-12-22
21FLDOH_WQX-INDIAN RIVER137,27.56143258,-80.322019082,643,2010-01-04,2025-12-22
21FLDOH_WQX-INDIAN RIVER135,27.649443001,-80.35444,637,2010-01-04,2025-12-22
21FLDOH_WQX-INDIAN RIVER131,27.763609701,-80.39694,623,2010-01-04,2025-12-22
21FLDOH_WQX-COLLIER343,26.304300001,-81.835633,616,2010-01-04,2025-12-15
21FLGTM_WQX-GTMPCNUT,29.667027207,-81.257421974,603,2020-10-13,2025-08-20
21FLDOH_WQX-WALTON299,30.337528801,-86.201031,597,2010-01-04,2025-10-30
21FLDOH_WQX-WALTON300,30.326933801,-86.164607,595,2010-01-04,2025-10-27
21FLDOH_WQX-OKALOOSA197,30.429555501,-86.600463,592,2010-01-05,2025-11-03
21FLDOH_WQX-WALTON341,30.272417201,-86.003982,591,2010-01-04,2025-10-30
21FLDOH_WQX-PINELLAS382,27.832236901,-82.8351935,590,2010-01-04,2025-12-22
21FLDOH_WQX-COLLIER311,25.956483301,-81.749816,589,2010-01-04,2024-09-30
21FLDOH_WQX-VOLUSIA338,29.212393701,-80.99955,589,2010-01-05,2025-12-22
21FLDOH_WQX-MARTIN164,27.208708101,-80.187466,588,2010-01-04,2025-12-22
21FLDOH_WQX-OKALOOSA194,30.405822601,-86.637851,587,2010-01-05,2025-11-03
21FLDOH_WQX-WALTON340,30.306019901,-86.097121,586,2010-01-04,2025-10-30
21FLDOH_WQX-PINELLAS235,27.900333001,-82.8495,585,2010-01-04,2025-12-22
21FLDOH_WQX-VOLUSIA370,29.221666601,-81.003333,585,2010-01-05,2025-12-22
21FLDOH_WQX-WALTON339,30.351956501,-86.251486,585,2010-01-04,2025-10-30
21FLDOH_WQX-ST LUCIE253,27.469668491,-80.290452242,583,2010-01-04,2025-12-29
21FLDOH_WQX-OKALOOSA356,30.455363801,-86.587652,583,2010-01-05,2025-11-03
21FLDOH_WQX-OKALOOSA204,30.380470101,-86.409551,582,2010-01-05,2025-10-27
21FLDOH_WQX-OKALOOSA323,30.393927701,-86.591669,582,2010-01-05,2025-10-27
21FLDOH_WQX-PINELLAS232,27.801667001,-82.8035,581,2010-01-04,2025-12-22
21FLDOH_WQX-ST LUCIE255,27.338203599,-80.233082141,581,2010-01-04,2025-12-29
21FLDOH_WQX-OKALOOSA203,30.500957501,-86.431131,580,2010-01-05,2025-10-27
21FLDOH_WQX-OKALOOSA202,30.383404001,-86.449205,580,2010-01-05,2025-10-27
21FLDOH_WQX-OKALOOSA198,30.400086901,-86.594014,580,2010-01-05,2025-11-03
21FLDOH_WQX-OKALOOSA355,30.508844401,-86.488699,580,2010-01-05,2025-11-03
21FLDOH_WQX-PINELLAS231,27.961000001,-82.8315,580,2010-01-04,2025-12-22
21FLDOH_WQX-MARTIN168,27.066565801,-80.11526,577,2010-01-04,2025-12-22
21FLDOH_WQX-PINELLAS227,28.056667001,-82.823833,577,2010-01-04,2025-12-22
21FLDOH_WQX-WALTON298,30.377805301,-86.387553,577,2010-01-04,2025-10-27
21FLDOH_WQX-ST LUCIE248,27.496723645,-80.299163854,577,2010-01-04,2025-12-29
21FLDOH_WQX-MARTIN313,27.255585001,-80.211177,576,2010-01-04,2025-12-22
