station,lat,lon,n,date_min,date_max
21FLGWMS_WQX-49772,30.062061001,-82.759507,12,2017-03-01,2019-12-03
21FLGWMS_WQX-49773,30.073396001,-82.677389,12,2017-03-01,2019-12-04
21FLGWMS_WQX-49776,30.126696001,-82.619291,12,2017-03-01,2019-12-04
21FLGWMS_WQX-49778,30.140417001,-82.696997,12,2017-03-01,2019-12-04
21FLGWMS_WQX-9743,29.980529001,-82.758439,12,2017-09-06,2019-12-04
21FLNAPL_WQX-PARENT_SAMPLE,26.130299987,-81.76172,12,2020-02-03,2021-03-24
21FLPNS_WQX-G3NW0141,30.51998,-86.48907,12,2018-02-07,2023-03-22
21FLPNS_WQX-G3NW0447,30.5363,-86.4681,12,2021-08-05,2023-11-29
21FLPNS_WQX-G4NW0024,30.695217,-86.58489,12,2017-08-24,2020-11-03
21FLPNS_WQX-G4NW0116,30.872915,-87.322726,12,2014-04-03,2023-12-18
21FLPNS_WQX-G4NW0434,30.79187,-87.023449,12,2019-02-04,2020-12-17
21FLPNS_WQX-G5NW0156,30.448537729,-87.29035084,12,2021-01-14,2023-11-01
21FLTLHR_WQX-G1TLHR0154,30.25092347,-84.322339661,12,2022-04-05,2023-11-16
21FLSARA_WQX-16-5-04,27.12514,-82.46935,12,2018-04-04,2024-04-03
21FLSARA_WQX-16-5-05,27.132356127,-82.471353252,12,2018-05-02,2024-05-01
21FLSARA_WQX-16-5-06,27.1308,-82.46968,12,2018-06-06,2024-06-05
21FLSARA_WQX-LB-5-03,26.94689,-82.36759,12,2018-03-07,2024-03-06
21FLSARA_WQX-LB-5-05,26.9522,-82.36458,12,2018-05-02,2024-05-01
21FLSARA_WQX-LB-5-09,26.96319,-82.37824,12,2018-09-05,2024-09-04
21FLSARA_WQX-LB-5-12,26.95008,-82.36454,12,2017-12-06,2023-12-06
21FLSARA_WQX-US-1-03,27.3885,-82.605,12,2018-03-07,2024-03-06
21FLSARA_WQX-US-1-07,27.3892,-82.634,12,2018-07-11,2024-07-10
21FLSARA_WQX-US-1-10,27.3889,-82.6143,12,2017-10-04,2023-10-11
21FLSCCF_WQX-GS09,26.494770001,-82.18923,12,2019-03-13,2023-09-26
21FLSFWM_WQX-2294,25.964444722,-81.353610833,12,2022-06-22,2024-01-17
21FLSFWM_WQX-39075,28.083501098,-81.257201111,12,2020-08-24,2024-09-23
21FLSFWM_WQX-48561,26.984381376,-81.491982222,12,2021-09-29,2024-09-11
21FLSFWM_WQX-51974,26.269221931,-81.341860833,12,2022-06-22,2024-01-17
21FLSJWM_WQX-44604,28.686958334,-80.812425,12,2016-10-17,2017-09-06
21FLSJWM_WQX-532170,27.971163987,-80.76938,12,2022-10-26,2023-09-26
21FLSMRC_WQX-LWRWSSW3,27.358667077,-82.368893207,12,2022-01-18,2025-04-09
21FLSUW_WQX-129340,29.586107988,-82.935595,12,2019-02-14,2024-05-14
21FLSUW_WQX-129794,29.481621552,-82.969946345,12,2022-10-26,2023-09-25
21FLSUW_WQX-ALL030C1,30.1544444,-82.6358333,12,2010-10-18,2013-08-19
21FLSUW_WQX-ALR010C1,30.4375,-83.09,12,2010-10-13,2013-07-18
21FLSUW_WQX-BLM010C1,30.4802778,-83.2444444,12,2010-12-14,2013-09-09
21FLSUW_WQX-BUT001C1,30.0327778,-82.3372222,12,2010-11-11,2013-08-21
21FLSUW_WQX-COL010C1,29.8538889,-82.6119444,12,2010-10-19,2013-07-22
21FLSUW_WQX-COL61981,29.9344444,-82.5305556,12,2010-10-19,2013-07-17
21FLSUW_WQX-FAN010C1,29.5872222,-82.9355556,12,2010-10-11,2013-07-09
21FLSUW_WQX-FEN010C1,30.0983333,-83.4719444,12,2010-11-09,2013-08-06
21FLSUW_WQX-FEN030C1,30.0577778,-83.7494444,12,2010-11-09,2013-08-06
21FLSUW_WQX-GIN010C1,29.8358333,-82.7,12,2010-11-15,2013-08-01
21FLSUW_WQX-LBS010C1,30.1252778,-83.2255556,12,2010-12-15,2013-09-11
21FLSUW_WQX-LRS010C1,29.9966667,-82.9663889,12,2010-12-13,2013-09-19
21FLSUW_WQX-LSF010C1,29.7472222,-82.0805556,12,2010-11-11,2013-08-20
21FLSUW_WQX-LSM001C1,29.9291667,-82.1888889,12,2010-11-11,2013-08-20
21FLSUW_WQX-MAN010C1,29.4891667,-82.9769444,12,2010-12-06,2013-09-05
21FLSUW_WQX-OTT010C1,29.6441667,-82.9438889,12,2010-12-16,2013-08-13
21FLSUW_WQX-POE010C1,29.8258333,-82.648889,12,2010-11-15,2013-07-17
21FLSUW_WQX-PRI050C1,30.1538889,-82.6080556,12,2010-10-18,2013-08-19
21FLSUW_WQX-RKB010C1,29.7988889,-82.9186111,12,2010-10-12,2013-09-16
21FLSUW_WQX-RLS010C1,29.9955556,-82.9769444,12,2010-12-14,2013-09-17
21FLSUW_WQX-ROW010C1,29.9227778,-82.1594444,12,2010-11-11,2013-08-20
21FLSUW_WQX-SBL010C1,30.0813889,-83.0691667,12,2010-12-13,2013-09-12
21FLSUW_WQX-STN031C1,29.7469444,-83.3422222,12,2010-11-09,2013-08-06
21FLSUW_WQX-STN060C1,29.6597222,-83.4344444,12,2010-11-09,2013-08-06
21FLSUW_WQX-SUW718971,30.0638889,-83.0622222,12,2010-12-13,2013-09-12
21FLSUW_WQX-TEL010C1,30.1066667,-83.1655556,12,2010-12-08,2013-09-18
21FLSUW_WQX-TRY010C1,30.0058333,-82.9975,12,2010-12-13,2013-09-11
21FLTLHR_WQX-G1TLHR0042,29.980543,-83.78485,11,2018-03-14,2020-11-02
21FLTPA_WQX-G1SW0095,27.993031843,-82.686175364,11,2018-01-31,2019-12-05
21FLGWMS_WQX-49777,30.056430001,-82.639815,11,2017-02-28,2019-12-04
21FLA_WQX-20030071,30.273436001,-81.591175,11,2020-02-18,2021-11-04
21FLPNS_WQX-G4NW0365,30.702054,-86.38687,11,2017-09-18,2021-03-16
21FLGWMS_WQX-49779,30.046202001,-82.71049,11,2017-02-28,2019-12-04
21FLLOX_WQX-20,26.953155201,-80.0790082,11,2021-07-13,2024-07-10
21FLGWMS_WQX-49780,29.966546001,-82.635589,11,2017-02-28,2019-12-04
21FLWQA_WQX-G3WA0006,30.888812404,-85.46806828,11,2017-03-01,2020-03-31
21FLA_WQX-20030129,30.388996101,-81.720053,11,2018-03-29,2020-09-24
21FLSUW_WQX-OLS005C1,30.0955555,-82.4733333,11,2010-11-16,2013-08-19
21FLFTM_WQX-G5SD0076,25.349115001,-81.138485,11,2017-05-02,2020-12-14
21FLGWMS_WQX-49781,30.010009001,-82.676698,11,2017-02-28,2019-12-04
21FLWPB_WQX-G1SE0017,27.24368,-80.89648,11,2017-08-29,2018-06-20
21FLSWFD_WQX-801582,28.537238889,-82.433002778,11,2016-03-07,2023-08-09
21FLPNS_WQX-G4NW0370,30.6728,-86.73846,11,2016-04-18,2019-07-31
21FLSARA_WQX-10-4-09,27.31507,-82.56589,11,2018-09-05,2024-09-04
21FLSUW_WQX-NEW009C1,29.9980556,-82.2741667,11,2010-11-16,2013-08-21
21FLTPA_WQX-G2SW0029,27.491725001,-82.581486,11,2017-11-07,2019-10-17
21FLLEON_WQX-LCLI3066784256,30.667157,-84.255576,11,2021-01-21,2023-10-31
21FLCEN_WQX-HABOC0009,28.483103988,-81.602176,11,2022-07-26,2023-03-23
21FLFTM_WQX-HAB-SD-0121,27.252499987,-81.3775,11,2023-01-25,2024-04-23
21FLA_WQX-20030244,30.060278,-81.870833,11,2022-01-11,2023-11-14
21FLTLHR_WQX-G3TLHR0036,30.282029988,-85.622032,11,2022-02-01,2024-04-22
21FLTLHR_WQX-G3TLHR0035,30.276319988,-85.610608,11,2022-02-01,2024-04-22
21FLWPB_WQX-G2SE0039,27.111736001,-80.256052,11,2018-05-02,2019-11-12
21FLWPB_WQX-G2SE0063,27.154662988,-80.196394,11,2021-03-31,2022-09-14
21FLA_WQX-G2NE1140,29.93638,-81.92632,11,2017-12-04,2019-10-16
21FLA_WQX-20030304,30.079167,-81.760833,11,2018-06-21,2021-05-19
21FLTLHR_WQX-G3TLHR0028,30.245009988,-85.65985,11,2022-02-02,2024-04-22
21FLSJWM_WQX-522192,28.744377988,-81.87277,11,2022-04-19,2023-12-13
21FLSJWM_WQX-44160,28.235949987,-80.859986111,11,2022-10-18,2023-09-19
21FLSWFD_WQX-21012,28.856577778,-82.413863889,11,2016-06-02,2023-09-13
21FLTPA_WQX-G1SW0119,27.734919988,-82.39544,11,2022-03-29,2024-06-19
21FLCMP_WQX-32010K33,30.407144,-86.304064,11,2017-09-17,2018-09-16
21FLCMP_WQX-32010P33,30.38776585,-86.173680407,11,2017-09-17,2018-09-16
21FLA_WQX-G2NE1150,30.062499001,-81.757179,11,2018-02-20,2024-11-04
21FLFTM_WQX-G1SD0090,25.859111,-81.386569,11,2018-03-13,2019-09-30
21FLA_WQX-G2NE1154,30.361588001,-81.462902,11,2018-01-22,2019-12-10
21FLFTM_WQX-G5SD0039,25.680980001,-81.371531,11,2017-05-02,2021-12-20
21FLSUW_WQX-134767,30.07148936,-83.106770752,11,2018-09-12,2019-09-18
21FLTPA_WQX-G1SW0110,28.12363,-82.50464,11,2020-02-17,2024-04-15
21FLPNS_WQX-G4NW0168,30.580305,-87.152767,11,2014-09-10,2020-08-13
21FLCEN_WQX-HABCE0110,28.576919188,-81.3595279,11,2022-02-24,2022-07-14
21FLSFWM_WQX-9974,27.490035833,-80.330601389,11,2016-07-11,2018-01-11
21FLPNS_WQX-G4NW0001,30.862969989,-86.83624,11,2022-02-10,2023-12-07
21FLFTM_WQX-G4SD0210,27.460743987,-81.305835,11,2021-03-11,2022-12-21
21FLORL_WQX-GEORGE,28.500693988,-81.317889,11,2017-03-29,2019-12-17
21FLWPB_WQX-G3SE0029,26.750785001,-80.117864,11,2018-04-18,2020-02-06
21FLA_WQX-20030627,29.471861,-81.58275,11,2017-11-29,2019-12-12
21FLLEON_WQX-LCCA23057784289,30.57728,-84.28941,11,2021-01-26,2023-08-03
21FLSWFD_WQX-20142,28.904372222,-82.560880556,11,2016-05-11,2023-09-25
21FLWPB_WQX-G3SE0032,26.408667001,-80.171795,11,2018-08-14,2019-11-25
21FLSCCF_WQX-DZE1,26.450679988,-82.16658,11,2019-07-23,2023-09-26
21FLSJUD_WQX-M-6,29.828338544,-81.313797017,11,2021-06-14,2024-10-15
21FLSUW_WQX-127866,30.127569989,-83.59634,11,2017-03-22,2024-01-23
21FLWPB_WQX-G3SE0035,26.368175301,-80.171181,11,2018-08-13,2019-11-25
21FLCEN_WQX-G4CE0156,28.425552,-81.626338,11,2019-01-16,2021-06-23
21FLSUW_WQX-HOR010C1,29.85,-82.5933333,11,2010-11-16,2013-08-14
21FLFTM_WQX-G4SD0166,27.45261,-81.462889,11,2018-02-27,2020-09-22
21FLSWFD_WQX-726932,29.031786111,-82.321547222,11,2016-02-10,2023-03-08
21FLCEN_WQX-HABCE0093,28.525999988,-81.3738,11,2021-09-14,2023-04-04
21FLSUW_WQX-HAR010C1,29.6747222,-82.9516667,11,2010-11-10,2013-08-29
21FLPNS_WQX-G4NW0429,30.397800001,-87.278261,11,2019-01-23,2020-09-29
21FLPNS_WQX-G3NW0163,30.512540001,-86.18635,11,2018-02-28,2019-11-12
21FLPNS_WQX-G3NW0153,30.419480001,-85.870752,11,2018-04-03,2020-11-23
21FLSARA_WQX-LB-5-01,26.95606,-82.36756,11,2018-01-10,2023-01-04
21FLWPB_WQX-G4SE0107,26.1054427,-80.23370756,11,2019-01-30,2023-11-20
21FLCEN_WQX-G2CE0167,29.201309,-81.36886,11,2018-01-23,2019-11-20
21FLSJWM_WQX-76132,29.564971117,-82.140449873,11,2016-11-16,2018-09-24
21FLBBAP_WQX-VS01,25.800899987,-80.1591,11,2023-03-07,2024-02-07
21FLPNS_WQX-G3NW0133,30.389436,-85.938138,11,2017-12-21,2019-09-25
21FLCEN_WQX-G2CE0164,29.096308,-81.499879,11,2018-02-20,2019-12-09
21FLPOLK_WQX-PEACE RVR2,27.812742884,-81.793562308,11,2020-06-01,2022-11-09
21FLORL_WQX-MICHELLE EAST,28.457305988,-81.302,11,2017-03-16,2019-12-10
21FLCOT_WQX-KANTURK,30.531389001,-84.193333,11,2017-02-02,2022-05-02
21FLSWFD_WQX-670158,26.983333333,-81.983333333,11,2016-08-11,2021-04-13
21FLSARA_WQX-US-1-05,27.3879,-82.6355,11,2018-05-02,2024-05-01
21FLTLHR_WQX-G2TLHR0024,29.94442,-85.04166,11,2017-08-29,2024-06-03
21FLSARA_WQX-US-1-06,27.3843,-82.6088,11,2018-06-06,2024-06-05
21FLSARA_WQX-US-1-09,27.369,-82.6136,11,2018-09-05,2024-09-04
21FLWPB_WQX-G4SE0158,27.556299978,-81.48943,11,2023-02-23,2024-11-14
21FLWPB_WQX-G4SE0162,27.323359988,-81.38353,11,2023-02-22,2024-11-12
21FLSJWM_WQX-79036,28.166233321,-80.765,11,2022-10-17,2023-09-18
21FLWPB_WQX-G4SE0164,27.337499978,-81.4275,11,2023-02-22,2024-10-24
21FLWPB_WQX-G4SE0165,27.339479978,-81.40583,11,2023-02-22,2024-10-24
21FLSARA_WQX-US-1-11,27.3871,-82.6252,11,2017-11-08,2023-11-01
21FLHESD_WQX-DELANEY CREEK 6,27.930319988,-82.37276,11,2019-02-18,2023-02-07
21FLSARA_WQX-US-1-12,27.3823,-82.608,11,2017-12-06,2023-12-06
21FLSUW_WQX-SUW285C1,29.3163889,-83.1194444,11,2010-10-20,2013-07-09
21FLWPB_WQX-G4SE0167,27.235419988,-81.33258,11,2023-02-23,2024-11-12
21FLA_WQX-20030923,29.67647,-82.01813,11,2017-10-24,2020-09-29
21FLSWFD_WQX-23580,28.972088889,-82.413894444,11,2016-05-17,2023-09-18
21FLLEON_WQX-LCLM3037584313,30.37524314,-84.313738339,11,2020-12-15,2023-12-07
21FLLEON_WQX-LCT03045184523,30.4510833,-84.5231667,11,2021-06-08,2023-12-14
21FLTLHR_WQX-G1TLHR0131,30.081705246,-84.329398359,11,2020-02-24,2022-07-14
21FLWPB_WQX-G4SE0168,27.298443,-81.435377,11,2023-02-23,2024-11-12
21FLLEON_WQX-LCLM3036484301,30.36396,-84.30181,11,2020-12-15,2023-12-07
21FLWPB_WQX-G5SE0048,27.88072,-80.53319,11,2020-03-30,2023-11-14
21FLTLHR_WQX-G1TLHR0115,29.328399988,-83.1526,11,2020-01-27,2022-08-31
21FLSUW_WQX-BSB010C1,29.4508333,-82.6988889,11,2010-12-06,2013-09-05
21FLLEON_WQX-LCT023038584652,30.38541,-84.65186,11,2021-03-16,2023-12-14
21FLSFWM_WQX-19924,27.174691111,-80.702235278,11,2020-08-10,2024-09-16
21FLFTM_WQX-G3SD0218,26.975499987,-82.189666,11,2022-03-16,2023-12-21
21FLAVON_WQX-APAFRTMDL10,27.7141,-81.2168,11,2010-01-27,2011-12-20
21FLSUW_WQX-BLU010C1,29.4961111,-82.682778,11,2010-11-15,2013-07-11
21FLLEON_WQX-LCLM3034484302,30.34445662,-84.302529737,11,2020-12-15,2023-12-07
21FLSWFD_WQX-670121,26.8,-82.233333333,11,2016-06-15,2021-03-17
21FLA_WQX-21030076,29.9365,-82.11545,11,2017-08-17,2020-08-31
21FLSFWM_WQX-39863,27.205769709,-80.546077778,11,2020-09-22,2024-08-06
21FLLEON_WQX-LCSM3032684147,30.32595,-84.14791,11,2021-01-13,2023-10-26
21FLTLHR_WQX-G1TLHR0052,30.479824,-84.626025,11,2017-03-28,2018-07-02
21FLSUW_WQX-AUC050C1,30.3697222,-83.8069444,11,2010-11-08,2013-08-05
21FLLEON_WQX-LCOCHA330408453,30.406289988,-84.5292,11,2021-03-11,2023-12-05
21FLFTM_WQX-G3SD0185,26.980583287,-82.1771944,11,2021-03-23,2022-12-15
21FLA_WQX-G5NE0599,29.651649989,-81.301405,11,2021-01-26,2023-12-13
21FLCEN_WQX-G5CE0017,29.29698,-81.07542,11,2016-12-19,2024-07-16
21FLSWFD_WQX-670101,26.85,-82.05,11,2017-04-05,2021-05-17
21FLTLHR_WQX-G1TLHR0033,30.63171,-83.26658,11,2016-10-04,2018-08-28
21FLORL_WQX-SPRING STHWEST,28.455110988,-81.483306,11,2017-03-16,2019-12-17
21FLTLHR_WQX-G1TLHR0025,30.041280001,-83.02511,11,2016-08-31,2018-11-19
21FLSWFD_WQX-670100,26.85,-82.066666667,11,2017-04-05,2020-01-15
21FLSUW_WQX-ALA112971,29.8547222,-82.6030556,11,2010-10-19,2013-07-10
21FLLEON_WQX-LCOC3041384551,30.4131,-84.55158,11,2021-03-11,2023-12-05
21FLPNS_WQX-G3NW0101,30.487719001,-86.247929,11,2017-09-28,2018-08-20
21FLWQA_WQX-G1WA0004,30.568517,-84.218058,11,2017-02-22,2019-08-14
21FLLEON_WQX-LCOC3032584638,30.32555,-84.693916,11,2021-03-09,2023-11-30
21FLWQA_WQX-G1WA0014,30.5325,-83.9501,11,2017-01-04,2018-09-05
21FLSCCF_WQX-JM02,26.438619988,-82.0581,11,2019-05-29,2021-05-07
21FLTLHR_WQX-G1TLHR0005,29.73327,-83.35908,11,2016-08-30,2018-10-22
21FLA_WQX-23020032,29.44638,-82.70488,11,2018-02-21,2024-10-21
21FLA_WQX-27010056,29.887677001,-81.327647,11,2022-02-02,2024-11-21
21FLSFWM_WQX-24094,27.676967209,-81.120445833,11,2020-08-03,2024-09-24
21FLA_WQX-NEHAB0055,30.136259989,-81.7206,11,2021-10-07,2024-09-17
21FLSCCF_WQX-JM01,26.439419988,-82.056,11,2019-05-29,2021-05-07
21FLWQA_WQX-G1WA0034,30.519781993,-84.336488569,11,2017-10-10,2018-06-28
21FLFSI_WQX-SFR AT US 27,29.843870001,-82.63069,11,2018-04-16,2020-01-30
21FLCEN_WQX-G4CE0193,28.530153,-81.334196,11,2020-08-31,2023-11-20
21FLA_WQX-27010079,29.722944001,-81.264222,11,2020-02-18,2023-12-13
21FLFSI_WQX-SFR AT US 129,29.911690001,-82.86016,11,2018-04-16,2020-01-30
21FLTLHR_WQX-42701,29.640501989,-82.556524,11,2020-02-19,2024-02-06
21FLSWFD_WQX-23453,28.793766667,-82.3321,11,2016-05-19,2023-08-17
21FLTLHR_WQX-42696,29.638346989,-82.686826,11,2020-02-19,2024-02-06
21FLTLHR_WQX-42623,29.828784989,-82.71229,11,2018-03-12,2023-08-22
21FLSUW_WQX-127927,30.045121378,-82.721395278,11,2021-11-22,2024-05-28
21FLA_WQX-G1NE0857,29.83971,-82.33164,11,2018-01-23,2019-10-29
21FLSWFD_WQX-23447,28.930477778,-82.480380556,11,2016-05-11,2023-09-18
21FLSWFD_WQX-670057,26.95,-82.083333333,11,2017-08-14,2021-05-18
21FLSUW_WQX-145765,29.431696989,-82.934433,11,2021-08-16,2022-06-22
21FLSWFD_WQX-18331,28.4125,-82.300833333,11,2016-02-15,2018-11-06
21FLTLHR_WQX-11386,30.657883599,-85.90388889,11,2020-11-09,2024-07-02
21FLSWFD_WQX-18973,28.321888889,-82.446069444,11,2016-11-17,2023-11-29
21FLORL_WQX-WALKER,28.524610988,-81.423111,11,2017-01-19,2019-12-16
21FLSWFD_WQX-18351,28.379444444,-82.362055556,11,2016-11-16,2023-11-29
21FLGWMS_WQX-49774,30.059836001,-82.740642,11,2017-02-28,2019-12-03
21FLWQA_WQX-G1WA0060,30.52,-83.94,11,2017-04-18,2019-10-30
21FLGWMS_WQX-49769,30.014538001,-82.760538,11,2017-02-28,2019-12-03
21FLA_WQX-G1NE0949,29.6937,-82.2891,11,2022-03-07,2024-12-04
21FLGWMS_WQX-49767,29.971514001,-82.79524,11,2017-02-28,2019-12-04
21FLWQA_WQX-G1WA0061,30.444661,-84.344711,11,2017-02-22,2018-06-28
21FLPNS_WQX-G4NW0336,30.728084,-86.660297,11,2018-01-31,2020-10-20
21FLCEN_WQX-HABCE0224,28.542627988,-81.5317,11,2024-01-16,2024-06-26
21FLSFWM_WQX-10388,27.400540265,-81.160325,11,2020-12-16,2024-08-12
21FLCEN_WQX-G2CE0214,28.66247,-81.323007,11,2019-08-06,2024-06-13
21FLLOX_WQX-42,26.950239901,-80.1087939,11,2021-07-13,2024-07-10
21FLTPA_WQX-HAB-SW-0012,27.837299988,-82.611,11,2020-02-19,2022-10-05
21FLSWFD_WQX-908376,29.145561111,-82.474305556,11,2018-08-22,2023-09-27
21FLTPA_WQX-G5SW0152,27.899300001,-82.8306,11,2019-07-31,2022-10-19
21FLLOX_WQX-30,26.932570001,-80.0831563,11,2021-07-13,2024-07-10
21FLSUW_WQX-SRE050C1,29.2888889,-83.1652778,11,2010-10-20,2013-07-09
21FLSUW_WQX-SRE070C1,29.3052778,-83.1855556,11,2010-10-20,2013-07-09
21FLTPA_WQX-G3SW0106,27.849899988,-81.7249,11,2021-09-02,2023-12-21
21FLSWFD_WQX-906202,28.578688889,-82.336727778,11,2018-08-29,2023-12-07
21FLORL_WQX-RED,28.405888987,-81.258694,11,2017-03-20,2019-12-10
21FLCEN_WQX-HABCE0165,28.536063988,-81.413233,11,2023-01-17,2023-06-27
21FLSWFD_WQX-20080,28.871963889,-82.529616667,11,2016-05-18,2023-09-25
21FLSUW_WQX-131567,30.13168894,-83.159425187,10,2018-08-14,2023-11-28
21FLSWFD_WQX-20922,28.511333333,-82.577833333,10,2016-11-16,2023-09-27
21FLSJWM_WQX-105429,29.209722223,-81.993055556,10,2016-07-13,2017-04-06
21FLCEN_WQX-G2CE0117,29.13113,-81.37194,10,2017-11-28,2019-09-12
21FLTLHR_WQX-GWTLHR0006,30.853900823,-85.077063056,10,2022-04-12,2024-07-11
21FLTLHR_WQX-GWTLHR0005,30.787459989,-85.139345833,10,2022-04-13,2024-07-11
21FLCEN_WQX-G2CE0016,28.584208,-81.393664,10,2018-08-02,2024-06-17
21FLTLHR_WQX-GWTLHR0004,30.979243045,-85.117603611,10,2022-04-12,2024-07-11
21FLGWMS_WQX-51089,29.844026001,-82.631419,10,2018-03-12,2019-11-18
21FLTLHR_WQX-GWTLHR0003,30.840569156,-85.138700556,10,2022-04-13,2024-07-11
21FLBFA_WQX-33020LT2,30.362238148,-87.344901085,10,2017-12-03,2020-03-01
21FLTLHR_WQX-GWTLHR0002,30.916161101,-85.082511111,10,2022-04-13,2024-07-11
21FLTLHR_WQX-GWTLHR0001,30.859893323,-85.100778889,10,2022-04-12,2024-07-11
21FLWPB_WQX-G2SE0033,27.153889001,-80.170278,10,2018-05-01,2019-11-20
21FLSARA_WQX-13-1-03,27.29211,-82.54466,10,2018-03-07,2024-03-06
21FLCEN_WQX-G1CE0122,28.679660788,-81.7421788,10,2022-02-07,2023-11-14
21FLCMP_WQX-320100A5,30.405275516,-86.637268924,10,2017-09-17,2018-10-21
21FLCEN_WQX-G4CE0214,27.650239987,-81.47638,10,2021-06-29,2022-10-04
21FLCEN_WQX-G3CE0019,27.881025,-81.586748,10,2019-02-13,2020-08-12
21FLHILL_WQX-633,27.65387758,-82.490308474,10,2022-03-29,2024-09-30
21FLTLHR_WQX-G3TLHR0019,30.061499988,-85.4045,10,2020-03-26,2022-03-07
21FLSUW_WQX-134768,30.071492133,-83.106421275,10,2018-10-16,2019-09-18
21FLWPB_WQX-G2SE0077,27.120679988,-80.26997,10,2023-02-13,2024-09-23
21FLFTM_WQX-G4SD0216,27.026388987,-81.341111,10,2022-08-30,2024-01-25
21FLSWFD_WQX-670095,26.85,-82.15,10,2017-10-16,2021-07-19
21FLWPB_WQX-G3SE0024,27.535702001,-80.809135,10,2020-01-09,2021-06-17
21FLCEN_WQX-HABCE0105,27.894452087,-81.3475964,10,2022-01-03,2023-01-10
21FLSCCF_WQX-DZF2,26.467999988,-82.228,10,2019-07-23,2023-03-23
21FLWPB_WQX-G3SE0034,26.350885001,-80.129206,10,2018-08-13,2019-11-25
21FLSCCF_WQX-DZB1A,26.423929988,-82.03091,10,2019-10-28,2023-09-26
21FLSUW_WQX-ROK010C1,30.5444444,-82.7338889,10,2010-12-14,2013-09-09
21FLSUW_WQX-127949,30.385039989,-83.44386,10,2017-02-23,2023-07-20
21FLCEN_WQX-G1CE0056,28.81299,-81.76627,10,2017-12-07,2018-05-03
21FLPNS_WQX-G4NW0026,30.708690001,-86.97092,10,2020-01-28,2021-10-19
21FLHILL_WQX-632,27.82619967,-82.330491671,10,2022-03-30,2024-09-11
21FLSUW_WQX-132583,30.346839989,-83.97484,10,2018-07-18,2024-01-23
21FLWPB_WQX-G4SE0127,25.564693001,-80.544101,10,2019-03-19,2020-12-14
21FLWPB_WQX-G4SE0141,27.381409988,-80.99158,10,2022-01-19,2024-09-19
21FLSUW_WQX-132580,30.436999989,-83.740782,10,2018-07-18,2024-01-23
21FLTLHR_WQX-G2TLHR0032,30.5778,-85.059,10,2018-01-30,2020-10-15
21FLWPB_WQX-G4SE0142,27.378519988,-80.98733,10,2022-01-19,2023-12-06
21FLA_WQX-20030794,30.300611001,-81.629916,10,2019-01-22,2020-09-02
21FLSUW_WQX-132582,30.423289989,-83.70076,10,2018-07-18,2024-01-23
21FLSARA_WQX-13-5-04,27.24532,-82.52645,10,2018-04-04,2024-04-03
21FLWPB_WQX-G4SE0153,27.583446888,-81.022903,10,2023-02-16,2024-09-30
21FLCEN_WQX-G3CE0015,28.491936,-80.882777,10,2019-01-17,2020-10-29
21FLBFA_WQX-33030003,30.882208105,-86.95828472,10,2017-10-15,2020-01-05
21FLWPB_WQX-G4SE0166,27.467900318,-81.46293857,10,2023-02-23,2024-11-14
21FLBFA_WQX-33020M31,30.31330131,-87.4261744,10,2017-12-03,2020-03-01
21FLPNS_WQX-G3NW0065,30.55454,-86.1846,10,2017-06-12,2019-04-23
21FLTLHR_WQX-G1TLHR0101,29.19866,-82.772,10,2019-01-08,2020-10-14
21FLWPB_WQX-SEHAB0017,26.825120948,-80.66784264,10,2021-04-12,2023-09-12
21FLA_WQX-21030071,29.950508001,-82.5302888,10,2018-02-21,2021-11-02
21FLSUW_WQX-127954,30.187879989,-82.98783,10,2018-09-17,2023-11-28
21FLFTM_WQX-G3SD0204,26.982669987,-81.93308,10,2021-09-28,2024-06-06
21FLSUW_WQX-132581,30.600609989,-83.0655,10,2018-08-14,2024-01-22
21FLTLHR_WQX-G1TLHR0045,30.466453,-83.40768,10,2017-10-30,2024-06-27
21FLBFA_WQX-33010004,30.523886016,-87.443270265,10,2017-11-05,2020-02-02
21FLSJWM_WQX-540335,27.723499328,-80.824143509,10,2023-03-22,2023-09-13
21FLFTM_WQX-G3SD0178,26.769289987,-81.43354,10,2020-12-16,2024-04-25
21FLFTM_WQX-G3SD0177,26.713639987,-81.51805,10,2020-12-15,2023-10-11
21FLSUW_WQX-127787,30.058264421,-83.749053033,10,2017-03-21,2024-05-06
21FLBFA_WQX-33030018,30.989361,-86.720333,10,2017-10-15,2020-01-05
21FLTLHR_WQX-G1TLHR0019,30.27991,-83.84214,10,2016-10-24,2018-11-20
21FLPNS_WQX-G5NW0157,30.349169989,-87.40836,10,2020-03-10,2021-11-15
21FLWQA_WQX-G1WA0005,30.5832,-84.5519,10,2017-02-01,2019-10-30
21FLFTM_WQX-G3SD0150,26.789538,-81.301462,10,2019-04-04,2024-04-25
21FLBFA_WQX-33010011,30.547556,-87.330083,10,2017-11-05,2020-02-02
21FLSFWM_WQX-24099,27.7844225,-81.210554444,10,2020-09-14,2024-08-29
21FLA_WQX-27010070,29.651639,-81.319694,10,2020-03-05,2021-11-08
21FLTLHR_WQX-42709,29.819419989,-82.728968,10,2018-03-12,2023-02-20
21FLSFWM_WQX-2493,26.248443876,-81.295138889,10,2022-06-22,2024-01-17
21FLA_WQX-27010968,29.966615989,-81.321438,10,2021-02-11,2022-10-25
21FLSUW_WQX-127810,30.596051618,-83.698913373,10,2018-07-18,2024-01-25
