station,date,value
21FLEECO_WQX-40-32GR,2014-09-09,248.0
21FLEECO_WQX-40-32GR,2014-10-20,252.0
21FLEECO_WQX-40-32GR,2014-11-20,231.0
21FLEECO_WQX-40-32GR,2014-12-15,239.0
21FLEECO_WQX-40-32GR,2015-01-20,192.0
21FLEECO_WQX-40-32GR,2015-02-24,249.0
21FLEECO_WQX-40-32GR,2015-03-24,129.0
21FLEECO_WQX-40-32GR,2015-04-22,101.0
21FLEECO_WQX-40-32GR,2015-05-28,127.0
21FLEECO_WQX-40-32GR,2015-06-16,193.0
21FLEECO_WQX-40-32GR,2015-07-28,291.0
21FLEECO_WQX-40-32GR,2015-08-25,292.0
21FLEECO_WQX-40-32GR,2015-09-22,276.0
21FLEECO_WQX-40-32GR,2015-10-27,227.0
21FLEECO_WQX-40-32GR,2015-11-25,214.0
21FLEECO_WQX-40-32GR,2015-12-28,225.0
21FLEECO_WQX-40-32GR,2016-01-28,272.0
21FLEECO_WQX-40-32GR,2016-02-29,287.0
21FLEECO_WQX-40-32GR,2016-03-29,203.0
21FLEECO_WQX-40-32GR,2016-04-27,112.0
21FLEECO_WQX-40-32GR,2016-05-16,136.0
21FLEECO_WQX-40-32GR,2016-06-20,273.0
21FLEECO_WQX-40-32GR,2016-07-18,207.0
21FLEECO_WQX-40-32GR,2016-08-29,236.0
21FLEECO_WQX-40-32GR,2016-09-26,244.0
21FLEECO_WQX-40-32GR,2016-10-24,222.0
21FLEECO_WQX-40-32GR,2016-11-16,178.0
21FLEECO_WQX-40-32GR,2016-12-28,138.0
21FLEECO_WQX-40-32GR,2017-01-23,129.0
21FLEECO_WQX-40-32GR,2017-02-21,95.8
21FLEECO_WQX-40-32GR,2017-03-15,170.0
21FLEECO_WQX-40-32GR,2017-04-25,225.0
21FLEECO_WQX-40-32GR,2017-05-09,208.0
21FLEECO_WQX-40-32GR,2017-06-01,204.0
21FLEECO_WQX-40-32GR,2017-07-18,257.0
21FLEECO_WQX-40-32GR,2017-08-21,258.0
21FLEECO_WQX-40-32GR,2017-09-25,247.0
21FLEECO_WQX-40-32GR,2017-10-23,209.0
21FLEECO_WQX-40-32GR,2017-11-30,235.0
21FLEECO_WQX-46B-9GR,2010-01-08,283.0
21FLEECO_WQX-46B-9GR,2010-02-23,317.0
21FLEECO_WQX-46B-9GR,2010-03-24,324.0
21FLEECO_WQX-46B-9GR,2010-04-13,300.0
21FLEECO_WQX-46B-9GR,2010-05-11,320.0
21FLEECO_WQX-46B-9GR,2010-06-07,319.0
21FLEECO_WQX-46B-9GR,2010-07-19,315.0
21FLEECO_WQX-46B-9GR,2010-08-17,319.0
21FLEECO_WQX-46B-9GR,2010-09-29,312.0
21FLEECO_WQX-46B-9GR,2010-10-26,311.0
21FLEECO_WQX-46B-9GR,2010-11-30,303.0
21FLEECO_WQX-46B-9GR,2010-12-14,316.0
21FLEECO_WQX-46B-9GR,2011-01-11,320.0
21FLEECO_WQX-46B-9GR,2011-02-09,314.0
21FLEECO_WQX-46B-9GR,2011-03-07,300.0
21FLEECO_WQX-46B-9GR,2011-04-04,323.0
21FLEECO_WQX-46B-9GR,2011-05-12,300.0
21FLEECO_WQX-46B-9GR,2011-06-09,324.0
21FLEECO_WQX-46B-9GR,2011-07-12,331.0
21FLEECO_WQX-46B-9GR,2011-08-10,320.0
21FLEECO_WQX-46B-9GR,2011-09-01,329.0
21FLEECO_WQX-46B-9GR,2011-10-04,329.0
21FLEECO_WQX-46B-9GR,2011-11-10,311.0
21FLEECO_WQX-46B-9GR,2011-12-12,324.0
21FLEECO_WQX-46B-9GR,2012-01-18,323.0
21FLEECO_WQX-46B-9GR,2012-02-28,305.0
21FLEECO_WQX-46B-9GR,2012-03-28,304.0
21FLEECO_WQX-46B-9GR,2012-04-23,306.0
21FLEECO_WQX-46B-9GR,2012-05-21,324.0
21FLEECO_WQX-46B-9GR,2012-06-25,314.0
21FLEECO_WQX-46B-9GR,2012-07-30,340.0
21FLEECO_WQX-46B-9GR,2012-08-29,333.0
21FLEECO_WQX-46B-9GR,2012-09-26,313.0
21FLEECO_WQX-46B-9GR,2012-10-24,326.0
21FLEECO_WQX-46B-9GR,2012-11-29,324.0
21FLEECO_WQX-46B-9GR,2012-12-27,318.0
21FLEECO_WQX-46B-9GR,2013-01-28,323.0
21FLEECO_WQX-46B-9GR,2013-02-25,328.0
21FLEECO_WQX-46B-9GR,2013-03-25,317.0
21FLEECO_WQX-46B-9GR,2013-04-11,322.0
21FLEECO_WQX-46B-9GR,2013-05-06,321.0
21FLEECO_WQX-46B-9GR,2013-06-10,336.0
21FLEECO_WQX-46B-9GR,2013-07-16,336.0
21FLEECO_WQX-46B-9GR,2013-08-13,325.0
21FLEECO_WQX-46B-9GR,2013-09-16,290.0
21FLEECO_WQX-46B-9GR,2013-10-15,314.0
21FLEECO_WQX-46B-9GR,2013-11-07,315.0
21FLEECO_WQX-46B-9GR,2013-12-05,313.0
21FLEECO_WQX-46B-9GR,2014-01-02,323.0
21FLEECO_WQX-46B-9GR,2014-02-11,321.0
21FLEECO_WQX-46B-9GR,2014-03-06,311.0
21FLEECO_WQX-46B-9GR,2014-04-07,324.0
21FLEECO_WQX-46B-9GR,2014-05-01,318.0
21FLEECO_WQX-46B-9GR,2014-06-09,318.0
21FLEECO_WQX-46B-9GR,2014-07-10,317.0
21FLEECO_WQX-46B-9GR,2014-08-11,330.0
21FLEECO_WQX-46B-9GR,2014-09-08,340.0
21FLEECO_WQX-46B-9GR,2014-10-09,324.0
21FLEECO_WQX-46B-9GR,2014-11-03,313.0
21FLEECO_WQX-46B-9GR,2014-12-04,334.0
21FLEECO_WQX-46B-9GR,2015-01-12,325.0
21FLEECO_WQX-46B-9GR,2015-02-16,314.0
21FLEECO_WQX-46B-9GR,2015-03-24,343.0
21FLEECO_WQX-46B-9GR,2015-04-20,346.0
21FLEECO_WQX-46B-9GR,2015-05-04,369.0
21FLEECO_WQX-46B-9GR,2015-06-15,341.0
21FLEECO_WQX-46B-9GR,2015-07-21,355.0
21FLEECO_WQX-46B-9GR,2015-08-17,338.0
21FLEECO_WQX-46B-9GR,2015-09-03,338.0
21FLEECO_WQX-46B-9GR,2015-10-13,298.0
21FLEECO_WQX-46B-9GR,2015-11-09,343.0
21FLEECO_WQX-46B-9GR,2015-12-07,330.0
21FLEECO_WQX-46B-9GR,2016-01-12,317.0
21FLEECO_WQX-46B-9GR,2016-02-09,324.0
21FLEECO_WQX-46B-9GR,2016-03-07,329.0
21FLEECO_WQX-46B-9GR,2016-04-06,341.0
21FLEECO_WQX-46B-9GR,2016-05-19,347.0
21FLEECO_WQX-46B-9GR,2016-06-06,283.0
21FLEECO_WQX-46B-9GR,2016-07-06,283.0
21FLEECO_WQX-46B-9GR,2016-08-09,262.0
21FLEECO_WQX-46B-9GR,2016-09-08,252.0
21FLEECO_WQX-46B-9GR,2016-10-19,271.0
21FLEECO_WQX-46B-9GR,2016-11-14,263.0
21FLEECO_WQX-46B-9GR,2016-12-15,285.0
21FLEECO_WQX-46B-9GR,2017-01-09,283.0
21FLEECO_WQX-46B-9GR,2017-02-20,273.0
21FLEECO_WQX-46B-9GR,2017-03-13,296.0
21FLEECO_WQX-46B-9GR,2017-04-13,298.0
21FLEECO_WQX-46B-9GR,2017-05-15,378.0
21FLEECO_WQX-46B-9GR,2017-07-24,264.0
21FLEECO_WQX-46B-9GR,2017-08-07,253.0
21FLEECO_WQX-46B-9GR,2017-09-19,233.0
21FLEECO_WQX-46B-9GR,2017-10-02,245.0
21FLEECO_WQX-46B-9GR,2017-11-02,278.0
21FLEECO_WQX-46B-9GR,2017-12-07,262.0
21FLEECO_WQX-46B-L6GR,2010-01-08,392.0
21FLEECO_WQX-46B-L6GR,2010-02-23,429.0
21FLEECO_WQX-46B-L6GR,2010-03-24,382.0
21FLEECO_WQX-46B-L6GR,2010-04-13,417.0
21FLEECO_WQX-46B-L6GR,2010-05-11,324.0
21FLEECO_WQX-46B-L6GR,2010-06-07,395.0
21FLEECO_WQX-46B-L6GR,2010-07-19,317.0
21FLEECO_WQX-46B-L6GR,2010-08-17,305.0
21FLEECO_WQX-46B-L6GR,2010-09-29,342.0
21FLEECO_WQX-46B-L6GR,2010-10-26,399.0
21FLEECO_WQX-46B-L6GR,2010-11-30,448.0
21FLEECO_WQX-46B-L6GR,2011-01-11,251.0
21FLEECO_WQX-46B-L6GR,2011-02-09,445.0
21FLEECO_WQX-46B-L6GR,2011-04-04,243.0
21FLEECO_WQX-46B-L6GR,2011-07-12,362.0
21FLEECO_WQX-46B-L6GR,2011-08-10,122.0
21FLEECO_WQX-46B-L6GR,2011-09-01,271.0
21FLEECO_WQX-46B-L6GR,2011-10-04,321.0
21FLEECO_WQX-46B-L6GR,2011-11-10,330.0
21FLEECO_WQX-46B-L6GR,2011-12-12,391.0
21FLEECO_WQX-46B-L6GR,2012-01-18,443.0
21FLEECO_WQX-46B-L6GR,2012-02-28,368.0
21FLEECO_WQX-46B-L6GR,2012-05-21,260.0
21FLEECO_WQX-46B-L6GR,2012-06-25,157.0
21FLEECO_WQX-46B-L6GR,2012-07-30,354.0
21FLEECO_WQX-46B-L6GR,2012-08-29,234.0
21FLEECO_WQX-46B-L6GR,2012-09-26,247.0
21FLEECO_WQX-46B-L6GR,2012-10-24,473.0
21FLEECO_WQX-46B-L6GR,2012-11-29,484.0
21FLEECO_WQX-46B-L6GR,2012-12-27,475.0
21FLEECO_WQX-46B-L6GR,2013-01-28,453.0
21FLEECO_WQX-46B-L6GR,2013-02-25,369.0
21FLEECO_WQX-46B-L6GR,2013-04-11,252.0
21FLEECO_WQX-46B-L6GR,2013-05-06,146.0
21FLEECO_WQX-46B-L6GR,2013-06-10,210.0
21FLEECO_WQX-46B-L6GR,2013-07-16,280.0
21FLEECO_WQX-46B-L6GR,2013-08-13,294.0
21FLEECO_WQX-46B-L6GR,2013-09-16,301.0
21FLEECO_WQX-46B-L6GR,2013-10-15,413.0
21FLEECO_WQX-46B-L6GR,2013-11-07,479.0
21FLEECO_WQX-46B-L6GR,2013-12-05,465.0
21FLEECO_WQX-46B-L6GR,2014-02-11,427.0
21FLEECO_WQX-46B-L6GR,2014-03-06,355.0
21FLEECO_WQX-46B-L6GR,2014-04-07,293.0
21FLEECO_WQX-46B-L6GR,2014-05-01,224.0
21FLEECO_WQX-46B-L6GR,2014-06-09,164.0
21FLEECO_WQX-46B-L6GR,2014-07-10,480.0
21FLEECO_WQX-46B-L6GR,2014-08-11,251.0
21FLEECO_WQX-46B-L6GR,2014-09-08,461.0
21FLEECO_WQX-46B-L6GR,2014-10-09,283.0
21FLEECO_WQX-46B-L6GR,2014-11-03,460.0
21FLEECO_WQX-46B-L6GR,2014-12-04,466.0
21FLEECO_WQX-46B-L6GR,2015-01-12,482.0
21FLEECO_WQX-46B-L6GR,2015-02-16,380.0
21FLEECO_WQX-46B-L6GR,2015-05-04,249.0
21FLEECO_WQX-46B-L6GR,2015-06-15,507.0
21FLEECO_WQX-46B-L6GR,2015-07-21,502.0
21FLEECO_WQX-46B-L6GR,2015-08-17,334.0
21FLEECO_WQX-46B-L6GR,2015-09-03,284.0
21FLEECO_WQX-46B-L6GR,2015-10-13,361.0
21FLEECO_WQX-46B-L6GR,2015-11-09,478.0
21FLEECO_WQX-46B-L6GR,2015-12-07,447.0
21FLEECO_WQX-46B-L6GR,2016-01-12,453.0
21FLEECO_WQX-46B-L6GR,2016-02-09,311.0
21FLEECO_WQX-46B-L6GR,2016-03-07,454.0
21FLEECO_WQX-46B-L6GR,2016-04-06,485.0
21FLEECO_WQX-46B-L6GR,2016-05-19,377.0
21FLEECO_WQX-46B-L6GR,2016-06-06,441.0
21FLEECO_WQX-46B-L6GR,2016-07-06,212.0
21FLEECO_WQX-46B-L6GR,2016-08-09,262.0
21FLEECO_WQX-46B-L6GR,2016-09-08,273.0
21FLEECO_WQX-46B-L6GR,2016-10-19,381.0
21FLEECO_WQX-46B-L6GR,2016-11-14,374.0
21FLEECO_WQX-46B-L6GR,2017-07-24,288.0
21FLEECO_WQX-46B-L6GR,2017-08-07,251.0
21FLEECO_WQX-46B-L6GR,2017-09-19,205.0
21FLEECO_WQX-46B-L6GR,2017-10-02,277.0
21FLEECO_WQX-46B-L6GR,2017-11-02,314.0
21FLEECO_WQX-47A-15GR,2010-01-08,321.0
21FLEECO_WQX-47A-15GR,2010-02-23,451.0
21FLEECO_WQX-47A-15GR,2010-03-24,309.0
21FLEECO_WQX-47A-15GR,2010-04-13,304.0
21FLEECO_WQX-47A-15GR,2010-05-11,329.0
21FLEECO_WQX-47A-15GR,2010-06-07,521.0
21FLEECO_WQX-47A-15GR,2010-07-19,316.0
21FLEECO_WQX-47A-15GR,2010-08-17,252.0
21FLEECO_WQX-47A-15GR,2010-09-29,245.0
21FLEECO_WQX-47A-15GR,2010-10-26,562.0
21FLEECO_WQX-47A-15GR,2010-11-30,616.0
21FLEECO_WQX-47A-15GR,2010-12-14,421.0
21FLEECO_WQX-47A-15GR,2011-01-11,372.0
21FLEECO_WQX-47A-15GR,2011-02-09,372.0
21FLEECO_WQX-47A-15GR,2011-03-07,449.0
21FLEECO_WQX-47A-15GR,2011-04-04,382.0
21FLEECO_WQX-47A-15GR,2011-05-12,1620.0
21FLEECO_WQX-47A-15GR,2011-06-09,2500.0
21FLEECO_WQX-47A-15GR,2011-07-12,929.0
21FLEECO_WQX-47A-15GR,2011-08-10,1040.0
21FLEECO_WQX-47A-15GR,2011-09-01,289.0
21FLEECO_WQX-47A-15GR,2011-10-04,299.0
21FLEECO_WQX-47A-15GR,2011-11-10,246.0
21FLEECO_WQX-47A-15GR,2011-12-12,328.0
21FLEECO_WQX-47A-15GR,2012-01-18,444.0
21FLEECO_WQX-47A-15GR,2012-02-28,426.0
21FLEECO_WQX-47A-15GR,2012-03-28,612.0
21FLEECO_WQX-47A-15GR,2012-04-23,1360.0
21FLEECO_WQX-47A-15GR,2012-05-21,1000.0
21FLEECO_WQX-47A-15GR,2012-06-25,1840.0
21FLEECO_WQX-47A-15GR,2012-07-30,688.0
21FLEECO_WQX-47A-15GR,2012-08-29,326.0
21FLEECO_WQX-47A-15GR,2012-09-26,305.0
21FLEECO_WQX-47A-15GR,2012-10-24,351.0
21FLEECO_WQX-47A-15GR,2012-11-29,761.0
21FLEECO_WQX-47A-15GR,2012-12-27,588.0
21FLEECO_WQX-47A-15GR,2013-01-28,602.0
21FLEECO_WQX-47A-15GR,2013-02-25,429.0
21FLEECO_WQX-47A-15GR,2013-03-25,982.0
21FLEECO_WQX-47A-15GR,2013-04-11,555.0
21FLEECO_WQX-47A-15GR,2013-05-06,1150.0
21FLEECO_WQX-47A-15GR,2013-06-10,651.0
21FLEECO_WQX-47A-15GR,2013-07-16,186.0
21FLEECO_WQX-47A-15GR,2013-08-13,194.0
21FLEECO_WQX-47A-15GR,2013-09-16,181.0
21FLEECO_WQX-47A-15GR,2013-10-15,208.0
21FLEECO_WQX-47A-15GR,2013-11-07,386.0
21FLEECO_WQX-47A-15GR,2013-12-05,677.0
21FLEECO_WQX-47A-15GR,2014-01-02,695.0
21FLEECO_WQX-47A-15GR,2014-02-11,397.0
21FLEECO_WQX-47A-15GR,2014-03-06,420.0
21FLEECO_WQX-47A-15GR,2014-04-07,761.0
21FLEECO_WQX-47A-15GR,2014-05-01,808.0
21FLEECO_WQX-47A-15GR,2014-06-09,868.0
21FLEECO_WQX-47A-15GR,2014-07-10,388.0
21FLEECO_WQX-47A-15GR,2014-08-11,285.0
21FLEECO_WQX-47A-15GR,2014-09-08,252.0
21FLEECO_WQX-47A-15GR,2014-10-09,314.0
21FLEECO_WQX-47A-15GR,2014-11-03,393.0
21FLEECO_WQX-47A-15GR,2014-12-04,410.0
21FLEECO_WQX-47A-15GR,2015-01-12,491.0
21FLEECO_WQX-47A-15GR,2015-02-16,824.0
21FLEECO_WQX-47A-15GR,2015-03-24,866.0
21FLEECO_WQX-47A-15GR,2015-04-20,940.0
21FLEECO_WQX-47A-15GR,2015-05-04,452.0
21FLEECO_WQX-47A-15GR,2015-06-15,396.0
21FLEECO_WQX-47A-15GR,2015-07-21,486.0
21FLEECO_WQX-47A-15GR,2015-08-17,206.0
21FLEECO_WQX-47A-15GR,2015-09-03,224.0
21FLEECO_WQX-47A-15GR,2015-10-13,204.0
21FLEECO_WQX-47A-15GR,2015-11-09,359.0
21FLEECO_WQX-47A-15GR,2015-12-07,330.0
21FLEECO_WQX-47A-15GR,2016-01-12,537.0
21FLEECO_WQX-47A-15GR,2016-02-09,210.0
21FLEECO_WQX-47A-15GR,2016-03-07,323.0
21FLEECO_WQX-47A-15GR,2016-04-06,365.0
21FLEECO_WQX-47A-15GR,2016-05-19,691.0
21FLEECO_WQX-47A-15GR,2016-06-06,366.0
21FLEECO_WQX-47A-15GR,2016-07-06,223.0
21FLEECO_WQX-47A-15GR,2016-08-09,165.0
21FLEECO_WQX-47A-15GR,2016-09-08,139.0
21FLEECO_WQX-47A-15GR,2016-10-19,194.0
21FLEECO_WQX-47A-15GR,2016-11-14,546.0
21FLEECO_WQX-47A-15GR,2016-12-15,686.0
21FLEECO_WQX-47A-15GR,2017-01-09,0.5
21FLEECO_WQX-47A-15GR,2017-02-20,716.0
21FLEECO_WQX-47A-15GR,2017-03-13,656.0
21FLEECO_WQX-47A-15GR,2017-04-13,1100.0
21FLEECO_WQX-47A-15GR,2017-05-15,1530.0
21FLEECO_WQX-47A-15GR,2017-07-24,172.0
21FLEECO_WQX-47A-15GR,2017-08-07,128.0
21FLEECO_WQX-47A-15GR,2017-09-19,100.0
21FLEECO_WQX-47A-15GR,2017-10-02,117.0
21FLEECO_WQX-47A-15GR,2017-11-02,179.0
21FLEECO_WQX-47A-15GR,2017-12-07,388.0
21FLEECO_WQX-47A-28GR,2010-01-08,313.0
21FLEECO_WQX-47A-28GR,2010-02-23,344.0
21FLEECO_WQX-47A-28GR,2010-03-24,307.0
21FLEECO_WQX-47A-28GR,2010-04-13,305.0
21FLEECO_WQX-47A-28GR,2010-05-11,302.0
21FLEECO_WQX-47A-28GR,2010-06-07,312.0
21FLEECO_WQX-47A-28GR,2010-07-19,270.0
21FLEECO_WQX-47A-28GR,2010-08-17,249.0
21FLEECO_WQX-47A-28GR,2010-09-29,212.0
21FLEECO_WQX-47A-28GR,2010-10-26,330.0
21FLEECO_WQX-47A-28GR,2010-11-30,336.0
21FLEECO_WQX-47A-28GR,2010-12-14,355.0
21FLEECO_WQX-47A-28GR,2011-01-11,339.0
21FLEECO_WQX-47A-28GR,2011-02-09,338.0
21FLEECO_WQX-47A-28GR,2011-03-07,344.0
21FLEECO_WQX-47A-28GR,2011-04-04,350.0
21FLEECO_WQX-47A-28GR,2011-05-12,365.0
21FLEECO_WQX-47A-28GR,2011-06-09,344.0
21FLEECO_WQX-47A-28GR,2011-07-12,441.0
21FLEECO_WQX-47A-28GR,2011-08-10,322.0
21FLEECO_WQX-47A-28GR,2011-09-01,347.0
21FLEECO_WQX-47A-28GR,2011-10-04,260.0
21FLEECO_WQX-47A-28GR,2011-11-10,187.0
21FLEECO_WQX-47A-28GR,2011-12-12,312.0
21FLEECO_WQX-47A-28GR,2012-01-18,350.0
21FLEECO_WQX-47A-28GR,2012-02-28,341.0
21FLEECO_WQX-47A-28GR,2012-03-28,332.0
21FLEECO_WQX-47A-28GR,2012-04-23,314.0
21FLEECO_WQX-47A-28GR,2012-05-21,463.0
21FLEECO_WQX-47A-28GR,2012-06-25,309.0
21FLEECO_WQX-47A-28GR,2012-07-30,321.0
21FLEECO_WQX-47A-28GR,2012-08-29,237.0
21FLEECO_WQX-47A-28GR,2012-09-26,253.0
21FLEECO_WQX-47A-28GR,2012-10-24,331.0
21FLEECO_WQX-47A-28GR,2012-11-29,383.0
21FLEECO_WQX-47A-28GR,2012-12-27,370.0
21FLEECO_WQX-47A-28GR,2013-01-28,380.0
21FLEECO_WQX-47A-28GR,2013-02-25,393.0
21FLEECO_WQX-47A-28GR,2013-03-25,327.0
21FLEECO_WQX-47A-28GR,2013-04-11,351.0
21FLEECO_WQX-47A-28GR,2013-05-06,341.0
21FLEECO_WQX-47A-28GR,2013-06-10,345.0
21FLEECO_WQX-47A-28GR,2013-07-16,223.0
21FLEECO_WQX-47A-28GR,2013-08-13,150.0
21FLEECO_WQX-47A-28GR,2013-09-16,126.0
21FLEECO_WQX-47A-28GR,2013-10-15,134.0
21FLEECO_WQX-47A-28GR,2013-11-07,288.0
21FLEECO_WQX-47A-28GR,2013-12-05,296.0
21FLEECO_WQX-47A-28GR,2014-01-02,289.0
21FLEECO_WQX-47A-28GR,2014-02-11,301.0
21FLEECO_WQX-47A-28GR,2014-03-06,278.0
21FLEECO_WQX-47A-28GR,2014-04-07,306.0
21FLEECO_WQX-47A-28GR,2014-05-01,313.0
21FLEECO_WQX-47A-28GR,2014-06-09,305.0
21FLEECO_WQX-47A-28GR,2014-07-10,350.0
21FLEECO_WQX-47A-28GR,2014-08-11,269.0
21FLEECO_WQX-47A-28GR,2014-09-08,267.0
21FLEECO_WQX-47A-28GR,2014-10-09,335.0
21FLEECO_WQX-47A-28GR,2014-11-03,366.0
21FLEECO_WQX-47A-28GR,2014-12-04,352.0
21FLEECO_WQX-47A-28GR,2015-01-12,410.0
21FLEECO_WQX-47A-28GR,2015-02-16,401.0
21FLEECO_WQX-47A-28GR,2015-03-24,379.0
21FLEECO_WQX-47A-28GR,2015-04-20,372.0
21FLEECO_WQX-47A-28GR,2015-05-04,353.0
21FLEECO_WQX-47A-28GR,2015-06-15,411.0
21FLEECO_WQX-47A-28GR,2015-07-21,355.0
21FLEECO_WQX-47A-28GR,2015-08-17,253.0
21FLEECO_WQX-47A-28GR,2015-09-03,258.0
21FLEECO_WQX-47A-28GR,2015-10-13,155.0
21FLEECO_WQX-47A-28GR,2015-11-09,319.0
21FLEECO_WQX-47A-28GR,2015-12-07,296.0
21FLEECO_WQX-47A-28GR,2016-01-12,331.0
21FLEECO_WQX-47A-28GR,2016-02-09,177.0
21FLEECO_WQX-47A-28GR,2016-03-07,276.0
21FLEECO_WQX-47A-28GR,2016-04-06,370.0
21FLEECO_WQX-47A-28GR,2016-05-19,349.0
21FLEECO_WQX-47A-28GR,2016-06-06,269.0
21FLEECO_WQX-47A-28GR,2016-07-06,177.0
21FLEECO_WQX-47A-28GR,2016-08-09,133.0
21FLEECO_WQX-47A-28GR,2016-09-08,106.0
21FLEECO_WQX-47A-28GR,2016-10-19,158.0
21FLEECO_WQX-47A-28GR,2016-11-14,296.0
21FLEECO_WQX-47A-28GR,2016-12-15,307.0
21FLEECO_WQX-47A-28GR,2017-01-09,263.0
21FLEECO_WQX-47A-28GR,2017-02-20,277.0
21FLEECO_WQX-47A-28GR,2017-03-13,236.0
21FLEECO_WQX-47A-28GR,2017-04-13,253.0
21FLEECO_WQX-47A-28GR,2017-05-15,255.0
21FLEECO_WQX-47A-28GR,2017-07-24,154.0
21FLEECO_WQX-47A-28GR,2017-08-07,84.1
21FLEECO_WQX-47A-28GR,2017-09-19,80.8
21FLEECO_WQX-47A-28GR,2017-10-02,90.8
21FLEECO_WQX-47A-28GR,2017-11-02,134.0
21FLEECO_WQX-47A-28GR,2017-12-07,273.0
21FLEECO_WQX-47A-40GR,2010-03-24,63.6
21FLEECO_WQX-47A-40GR,2010-05-11,124.0
21FLEECO_WQX-47A-40GR,2010-08-17,53.8
21FLEECO_WQX-47A-40GR,2010-09-29,44.1
21FLEECO_WQX-47A-40GR,2011-11-10,49.3
21FLEECO_WQX-47A-40GR,2013-07-16,61.6
21FLEECO_WQX-47A-40GR,2013-08-13,64.1
21FLEECO_WQX-47A-40GR,2013-09-16,59.1
21FLEECO_WQX-47A-40GR,2013-10-15,92.8
21FLEECO_WQX-47A-40GR,2013-11-07,128.0
21FLEECO_WQX-47A-40GR,2015-09-03,53.6
21FLEECO_WQX-47A-40GR,2015-10-13,46.7
21FLEECO_WQX-47A-40GR,2015-11-09,67.5
21FLEECO_WQX-47A-40GR,2016-02-09,47.3
21FLEECO_WQX-47A-40GR,2016-03-07,60.6
21FLEECO_WQX-47A-40GR,2016-07-06,64.2
21FLEECO_WQX-47A-40GR,2016-08-09,149.0
21FLEECO_WQX-47A-40GR,2016-09-08,49.5
21FLEECO_WQX-47A-40GR,2016-10-19,58.9
21FLEECO_WQX-47A-40GR,2017-07-24,55.1
21FLEECO_WQX-47A-40GR,2017-08-07,54.2
21FLEECO_WQX-47A-40GR,2017-09-19,42.5
21FLEECO_WQX-47A-40GR,2017-10-02,49.3
21FLEECO_WQX-47A-40GR,2017-11-02,68.8
21FLEECO_WQX-47A-40GR,2017-12-07,104.0
21FLEECO_WQX-47A-4GR,2010-01-08,362.0
21FLEECO_WQX-47A-4GR,2010-02-23,1700.0
21FLEECO_WQX-47A-4GR,2010-03-24,313.0
21FLEECO_WQX-47A-4GR,2010-04-13,590.0
21FLEECO_WQX-47A-4GR,2010-05-11,454.0
21FLEECO_WQX-47A-4GR,2010-06-07,1880.0
21FLEECO_WQX-47A-4GR,2010-07-19,906.0
21FLEECO_WQX-47A-4GR,2010-08-17,306.0
21FLEECO_WQX-47A-4GR,2010-09-29,558.0
21FLEECO_WQX-47A-4GR,2010-10-26,2370.0
21FLEECO_WQX-47A-4GR,2010-11-30,2020.0
21FLEECO_WQX-47A-4GR,2010-12-14,819.0
21FLEECO_WQX-47A-4GR,2011-01-11,859.0
21FLEECO_WQX-47A-4GR,2011-02-09,697.0
21FLEECO_WQX-47A-4GR,2011-03-07,2150.0
21FLEECO_WQX-47A-4GR,2011-04-04,1210.0
21FLEECO_WQX-47A-4GR,2011-05-12,4000.0
21FLEECO_WQX-47A-4GR,2011-06-09,4920.0
21FLEECO_WQX-47A-4GR,2011-07-12,1840.0
21FLEECO_WQX-47A-4GR,2011-08-10,2060.0
21FLEECO_WQX-47A-4GR,2011-09-01,379.0
21FLEECO_WQX-47A-4GR,2011-10-04,311.0
21FLEECO_WQX-47A-4GR,2011-11-10,224.0
21FLEECO_WQX-47A-4GR,2011-12-12,674.0
21FLEECO_WQX-47A-4GR,2012-01-18,1100.0
21FLEECO_WQX-47A-4GR,2012-02-28,1430.0
21FLEECO_WQX-47A-4GR,2012-03-28,2060.0
21FLEECO_WQX-47A-4GR,2012-04-23,3340.0
21FLEECO_WQX-47A-4GR,2012-05-21,2740.0
21FLEECO_WQX-47A-4GR,2012-06-25,4610.0
21FLEECO_WQX-47A-4GR,2012-07-30,1800.0
21FLEECO_WQX-47A-4GR,2012-08-29,483.0
21FLEECO_WQX-47A-4GR,2012-09-26,331.0
21FLEECO_WQX-47A-4GR,2012-10-24,718.0
21FLEECO_WQX-47A-4GR,2012-11-29,1690.0
21FLEECO_WQX-47A-4GR,2012-12-27,1420.0
21FLEECO_WQX-47A-4GR,2013-01-28,2460.0
21FLEECO_WQX-47A-4GR,2013-02-25,1730.0
21FLEECO_WQX-47A-4GR,2013-03-25,2960.0
21FLEECO_WQX-47A-4GR,2013-04-11,2530.0
21FLEECO_WQX-47A-4GR,2013-05-06,2840.0
21FLEECO_WQX-47A-4GR,2013-06-10,2080.0
21FLEECO_WQX-47A-4GR,2013-07-16,211.0
21FLEECO_WQX-47A-4GR,2013-08-13,219.0
21FLEECO_WQX-47A-4GR,2013-09-16,164.0
21FLEECO_WQX-47A-4GR,2013-10-15,229.0
21FLEECO_WQX-47A-4GR,2013-11-07,1460.0
21FLEECO_WQX-47A-4GR,2013-12-05,2160.0
21FLEECO_WQX-47A-4GR,2014-01-02,2230.0
21FLEECO_WQX-47A-4GR,2014-02-11,369.0
21FLEECO_WQX-47A-4GR,2014-03-06,1680.0
21FLEECO_WQX-47A-4GR,2014-04-07,1850.0
